femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,incidentId,region,designatedIncidentTypes,lastRefresh,hash,id
DR-4775-WA,4775,WA,DR,2024-04-28T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-05T00:00:00.000Z,2024-01-29T00:00:00.000Z,,False,53,029,99029,Island (County),24029,,2024032102,10,"2,5,M,W",2024-08-27T18:22:14.800Z,103ed83d07d4f9bc3d845367f0310c73a4278426,a4eaefe9-8bf7-4593-b9d8-84501f70a3e2
DR-4775-WA,4775,WA,DR,2024-04-28T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-05T00:00:00.000Z,2024-01-29T00:00:00.000Z,,False,53,031,99031,Jefferson (County),24029,,2024032102,10,"2,5,M,W",2024-08-27T18:22:14.800Z,9329299d0b5c0ed23256d066ebcab76631849e1a,0bb25564-9f7b-4b1b-905c-bedcaf5f56cf
DR-4775-WA,4775,WA,DR,2024-04-28T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-05T00:00:00.000Z,2024-01-29T00:00:00.000Z,,False,53,033,99033,King (County),24029,,2024032102,10,"2,5,M,W",2024-08-27T18:22:14.800Z,89ee2725055cab414c9127ce84f68e1fa80a0b30,5706814a-4df2-4860-98c0-ead61ffa6ac3
DR-4775-WA,4775,WA,DR,2024-04-28T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-05T00:00:00.000Z,2024-01-29T00:00:00.000Z,,False,53,039,99039,Klickitat (County),24029,,2024032102,10,"2,5,M,W",2024-08-27T18:22:14.800Z,8abce7b63cc77567f94e0ae742a8d3bc2f6dc054,a239c93b-802f-4c3d-8028-545e5d1c6446
DR-4775-WA,4775,WA,DR,2024-04-28T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-05T00:00:00.000Z,2024-01-29T00:00:00.000Z,,False,53,041,99041,Lewis (County),24029,,2024032102,10,"2,5,M,W",2024-08-27T18:22:14.800Z,c357dd043ead8a16112bd8ccd40204db225d0415,b78c9dc2-7556-4f4a-b055-69dfd0d4adba
DR-4775-WA,4775,WA,DR,2024-04-28T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-05T00:00:00.000Z,2024-01-29T00:00:00.000Z,,False,53,045,99045,Mason (County),24029,,2024032102,10,"2,5,M,W",2024-08-27T18:22:14.800Z,54a4ca38878d887bfb0ed2c3b1e69dc70e6fba7d,e93cc2d5-f2dd-488e-8c00-a8fcf99ecd0a
DR-4775-WA,4775,WA,DR,2024-04-28T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-05T00:00:00.000Z,2024-01-29T00:00:00.000Z,,False,53,047,99047,Okanogan (County),24029,,2024032102,10,"2,5,M,W",2024-08-27T18:22:14.800Z,5bdaf9a7bb002b405450da37086788e4e5756e4a,7484bcc4-0a71-4add-9295-2ceb27f1632d
DR-4775-WA,4775,WA,DR,2024-04-28T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-05T00:00:00.000Z,2024-01-29T00:00:00.000Z,,False,53,049,99049,Pacific (County),24029,,2024032102,10,"2,5,M,W",2024-08-27T18:22:14.800Z,b1576aa806126606494fb11561bb13015b009e82,0b78eabe-1304-45c7-bb6f-52fe19342949
DR-4775-WA,4775,WA,DR,2024-04-28T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-05T00:00:00.000Z,2024-01-29T00:00:00.000Z,,False,53,057,99057,Skagit (County),24029,,2024032102,10,"2,5,M,W",2024-08-27T18:22:14.800Z,131d7fcab2fd051f6f26f1a8cefa66562bd13d26,e262781e-6088-4c62-8fa5-58b7e0acb25a
DR-4775-WA,4775,WA,DR,2024-04-28T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-05T00:00:00.000Z,2024-01-29T00:00:00.000Z,,False,53,059,99059,Skamania (County),24029,,2024032102,10,"2,5,M,W",2024-08-27T18:22:14.800Z,72b4b8c05ec15b34ec03333d27a4371049e91f6d,d6548e99-6d54-4cac-86a7-0ecd34593026
DR-4775-WA,4775,WA,DR,2024-04-28T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-05T00:00:00.000Z,2024-01-29T00:00:00.000Z,,False,53,069,99069,Wahkiakum (County),24029,,2024032102,10,"2,5,M,W",2024-08-27T18:22:14.800Z,62ec62184af2d3833e237331c38ef240d846d61e,14011e7d-a6c0-4eb9-a9ee-34b4e933c63a
DR-4774-KS,4774,KS,DR,2024-04-28T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-08T00:00:00.000Z,2024-01-16T00:00:00.000Z,,False,20,015,99015,Butler (County),24032,,2024041101,7,5,2024-08-27T18:22:14.800Z,fec0a64bbec9cd20c248724c37ffdcae8f9415a4,405a392a-3ebe-4a2f-b8d7-63f381ce4447
DR-4774-KS,4774,KS,DR,2024-04-28T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-08T00:00:00.000Z,2024-01-16T00:00:00.000Z,,False,20,017,99017,Chase (County),24032,,2024041101,7,5,2024-08-27T18:22:14.800Z,244d2590d82917ddc5c542f9415095c2b1d95a8d,51089718-b773-4a79-971d-a87b3fe2542d
DR-4774-KS,4774,KS,DR,2024-04-28T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-08T00:00:00.000Z,2024-01-16T00:00:00.000Z,,False,20,029,99029,Cloud (County),24032,,2024041101,7,5,2024-08-27T18:22:14.800Z,7acb159dda78d19e3f9e7327d2b929f262dd528a,5c04db71-2c16-497a-be27-e0732fd0eeaa
DR-4774-KS,4774,KS,DR,2024-04-28T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-08T00:00:00.000Z,2024-01-16T00:00:00.000Z,,False,20,047,99047,Edwards (County),24032,,2024041101,7,5,2024-08-27T18:22:14.800Z,0305e08c30a6d7eb2014ca2afeb05c49a8bfc245,28580b3d-c413-45f8-88b9-7bca25cadb39
DR-4774-KS,4774,KS,DR,2024-04-28T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-08T00:00:00.000Z,2024-01-16T00:00:00.000Z,,False,20,057,99057,Ford (County),24032,,2024041101,7,5,2024-08-27T18:22:14.800Z,b9cb2894d8cc9046337fca742e47fe04fa0e3cfd,b3aa9087-aa54-4a53-996c-0d05e1fb896a
DR-4774-KS,4774,KS,DR,2024-04-28T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-08T00:00:00.000Z,2024-01-16T00:00:00.000Z,,False,20,061,99061,Geary (County),24032,,2024041101,7,5,2024-08-27T18:22:14.800Z,27e8b7972cd4cde67e6b9283ebe4f75449cd09ef,e89f67a4-1a1f-4227-920a-100af4d8a631
DR-4774-KS,4774,KS,DR,2024-04-28T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-08T00:00:00.000Z,2024-01-16T00:00:00.000Z,,False,20,069,99069,Gray (County),24032,,2024041101,7,5,2024-08-27T18:22:14.800Z,6c1bc4aae06393df4a10c1a1660d6f26e1698bf3,866e3c67-1f0c-4dc6-beff-c168c91564a1
DR-4774-KS,4774,KS,DR,2024-04-28T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-08T00:00:00.000Z,2024-01-16T00:00:00.000Z,,False,20,083,99083,Hodgeman (County),24032,,2024041101,7,5,2024-08-27T18:22:14.800Z,7d31e774934fdcc9d071c4d48527d140af328180,45cc8c25-ca01-41ef-ad34-145319926d3b
DR-4774-KS,4774,KS,DR,2024-04-28T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-08T00:00:00.000Z,2024-01-16T00:00:00.000Z,,False,20,115,99115,Marion (County),24032,,2024041101,7,5,2024-08-27T18:22:14.800Z,1e118753cc36e2562feb6a25a97341032cc154b3,3491d490-e576-4b47-9b08-4b84a7451238
DR-4774-KS,4774,KS,DR,2024-04-28T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-08T00:00:00.000Z,2024-01-16T00:00:00.000Z,,False,20,127,99127,Morris (County),24032,,2024041101,7,5,2024-08-27T18:22:14.800Z,bf8a3bc102501d54969b174da0fdba2a22ae5c57,66c65000-6f64-4f7a-abfb-0110e04c728d
DR-4774-KS,4774,KS,DR,2024-04-28T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-08T00:00:00.000Z,2024-01-16T00:00:00.000Z,,False,20,139,99139,Osage (County),24032,,2024041101,7,5,2024-08-27T18:22:14.800Z,7e0126555c5dc9dbbf4728b3ee0bdb8be4fa08fd,faae447e-2288-4cf1-8ab9-28fd830df249
DR-4774-KS,4774,KS,DR,2024-04-28T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-08T00:00:00.000Z,2024-01-16T00:00:00.000Z,,False,20,143,99143,Ottawa (County),24032,,2024041101,7,5,2024-08-27T18:22:14.800Z,fd651288efec0087b5b80590e5d812a6f0a07d71,a057f1ac-cc1d-4ebe-b46e-fab4292133b7
DR-4774-KS,4774,KS,DR,2024-04-28T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-08T00:00:00.000Z,2024-01-16T00:00:00.000Z,,False,20,145,99145,Pawnee (County),24032,,2024041101,7,5,2024-08-27T18:22:14.800Z,241733e087c41bde43c66f85e25d1e3ba619175d,0063eeb7-7150-4c07-9a9d-1fd05a33aad0
DR-4774-KS,4774,KS,DR,2024-04-28T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-08T00:00:00.000Z,2024-01-16T00:00:00.000Z,,False,20,177,99177,Shawnee (County),24032,,2024041101,7,5,2024-08-27T18:22:14.800Z,a8477ef0446e7f722fc11830729870fb550048ee,acd207ad-d04e-4dea-8424-bde40b394564
DR-4774-KS,4774,KS,DR,2024-04-28T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-08T00:00:00.000Z,2024-01-16T00:00:00.000Z,,False,20,185,99185,Stafford (County),24032,,2024041101,7,5,2024-08-27T18:22:14.800Z,d890115d365af681dd8e2a07bddc302ed189f47d,9f08d573-a6ef-45ef-beb5-cd94fdc70abb
DR-4774-KS,4774,KS,DR,2024-04-28T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-08T00:00:00.000Z,2024-01-16T00:00:00.000Z,,False,20,195,99195,Trego (County),24032,,2024041101,7,5,2024-08-27T18:22:14.800Z,12df712736b9af2709a627011932b0a9c6981aa0,3558f7d9-adf4-40f8-9c6c-1892098fdc43
DR-4774-KS,4774,KS,DR,2024-04-28T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-08T00:00:00.000Z,2024-01-16T00:00:00.000Z,,False,20,197,99197,Wabaunsee (County),24032,,2024041101,7,5,2024-08-27T18:22:14.800Z,61c209a1829ef76915eb8d7f3142ec310306df6a,ca1fc9ea-676d-499b-8221-f99328c64226
DR-4773-CA,4773,CA,DR,2024-04-19T00:00:00.000Z,2024,Severe Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-30T00:00:00.000Z,2024-01-31T00:00:00.000Z,,True,06,000,34554,Hoopa Valley Indian Reservation,24028,,2024013101,9,"5,W",2024-08-27T18:22:14.800Z,b3d49e21cee4ecf10bf814f36c35045eea066c7a,bb07fd54-1974-4e58-ad3d-f3b3823cffa9
DR-4770-VT,4770,VT,DR,2024-04-19T00:00:00.000Z,2024,Severe Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-09T00:00:00.000Z,2024-01-13T00:00:00.000Z,,False,50,007,99007,Chittenden (County),24019,,2024010901,1,"5,W",2024-08-27T18:22:14.800Z,f9909aeecf9946be387a771b83dfca92c93a70cc,0614f249-4e29-434c-a46f-16afcd3b32d5
DR-4770-VT,4770,VT,DR,2024-04-19T00:00:00.000Z,2024,Severe Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-09T00:00:00.000Z,2024-01-13T00:00:00.000Z,,False,50,009,99009,Essex (County),24019,,2024010901,1,"5,W",2024-08-27T18:22:14.800Z,2e171bd21603b085f51e46300edc5ed8b688d78c,ca7040bf-0e45-4ebc-aaf6-1e5741f6fe92
DR-4770-VT,4770,VT,DR,2024-04-19T00:00:00.000Z,2024,Severe Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-09T00:00:00.000Z,2024-01-13T00:00:00.000Z,,False,50,011,99011,Franklin (County),24019,,2024010901,1,"5,W",2024-08-27T18:22:14.800Z,caf715818e6918da8b06ab59bf139629ed80a104,ff543a7a-1579-48b9-86ac-1d7bf5f741d4
DR-4770-VT,4770,VT,DR,2024-04-19T00:00:00.000Z,2024,Severe Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-09T00:00:00.000Z,2024-01-13T00:00:00.000Z,,False,50,015,99015,Lamoille (County),24019,,2024010901,1,"5,W",2024-08-27T18:22:14.800Z,cec6e58ad5446f71efffcea923105fea15ea6ae2,156228bb-2efd-4591-8c04-a48f2c9c722d
DR-4770-VT,4770,VT,DR,2024-04-19T00:00:00.000Z,2024,Severe Storm,SEVERE WINTER STORM,False,False,True,True,2024-01-09T00:00:00.000Z,2024-01-13T00:00:00.000Z,,False,50,019,99019,Orleans (County),24019,,2024010901,1,"5,W",2024-08-27T18:22:14.800Z,4290ff428937dcdef80e2bb868955f305e2faeb2,55df598d-63e9-4c10-ab4d-8a65ea76302e
DR-4768-OR,4768,OR,DR,2024-04-13T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-10T00:00:00.000Z,2024-01-22T00:00:00.000Z,,False,41,000,67525,Siletz Indian Reservation,24023,,2024020701,10,"2,5,M",2024-08-27T18:22:14.800Z,970a0d81d81fb099dab772f5e89402686b3bd40b,a1f53b33-ab48-42d3-b37a-b8650a144f1b
DR-4768-OR,4768,OR,DR,2024-04-13T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-10T00:00:00.000Z,2024-01-22T00:00:00.000Z,,False,41,003,99003,Benton (County),24023,,2024020701,10,"2,5,M",2024-08-27T18:22:14.800Z,004e82502fb0a677820a7cfa24bb8133d7e585db,9689fd0d-c0f2-447d-8911-a9d64ebe9e6d
DR-4768-OR,4768,OR,DR,2024-04-13T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-10T00:00:00.000Z,2024-01-22T00:00:00.000Z,,False,41,005,99005,Clackamas (County),24023,,2024020701,10,"2,5,M",2024-08-27T18:22:14.800Z,3f05ff43d19e91981e5939d12cc21f9a25f814ab,deab0388-042f-479d-8088-83b810f3c24d
DR-4768-OR,4768,OR,DR,2024-04-13T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-10T00:00:00.000Z,2024-01-22T00:00:00.000Z,,False,41,011,99011,Coos (County),24023,,2024020701,10,"2,5,M",2024-08-27T18:22:14.800Z,4200ca43c90bd780a83c8e13abea06ae898d7b91,0982b15c-0e73-451b-8a40-e598e6739f34
DR-4768-OR,4768,OR,DR,2024-04-13T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-10T00:00:00.000Z,2024-01-22T00:00:00.000Z,,False,41,027,99027,Hood River (County),24023,,2024020701,10,"2,5,M",2024-08-27T18:22:14.800Z,e42dc892a245caf964117c18bc6d12f982962131,e2d8cd9f-f6b2-43af-920f-19f7120ab024
DR-4768-OR,4768,OR,DR,2024-04-13T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-10T00:00:00.000Z,2024-01-22T00:00:00.000Z,,False,41,039,99039,Lane (County),24023,,2024020701,10,"2,5,M",2024-08-27T18:22:14.800Z,02504006c1f6f938e1a5557268d498c40e796843,4b4a49d6-d240-4983-ad6a-9cbb37c04723
DR-4768-OR,4768,OR,DR,2024-04-13T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-10T00:00:00.000Z,2024-01-22T00:00:00.000Z,,False,41,041,99041,Lincoln (County),24023,,2024020701,10,"2,5,M",2024-08-27T18:22:14.800Z,d259b392c7ff2d6a82db5563e45a77c44393143a,041e2001-7ddb-4c70-a6da-4df2e688d872
DR-4768-OR,4768,OR,DR,2024-04-13T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-10T00:00:00.000Z,2024-01-22T00:00:00.000Z,,False,41,043,99043,Linn (County),24023,,2024020701,10,"2,5,M",2024-08-27T18:22:14.800Z,858be8e239cb04dfff80cc183de0e7edeea6c52e,c910c30e-6b89-4c65-9ad1-6abc75aa7feb
DR-4768-OR,4768,OR,DR,2024-04-13T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-10T00:00:00.000Z,2024-01-22T00:00:00.000Z,,False,41,051,99051,Multnomah (County),24023,,2024020701,10,"2,5,M",2024-08-27T18:22:14.800Z,d6cf869880f06016322ce2608259664b400abaa9,a565b0cb-a0f1-4a38-9aeb-eb4c8b676097
DR-4768-OR,4768,OR,DR,2024-04-13T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-10T00:00:00.000Z,2024-01-22T00:00:00.000Z,,False,41,055,99055,Sherman (County),24023,,2024020701,10,"2,5,M",2024-08-27T18:22:14.800Z,5fd7c65865aa91c7d462b4332a85a6b2169d73af,9bad7838-8827-4525-8830-06d077f0dd07
DR-4768-OR,4768,OR,DR,2024-04-13T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-10T00:00:00.000Z,2024-01-22T00:00:00.000Z,,False,41,057,99057,Tillamook (County),24023,,2024020701,10,"2,5,M",2024-08-27T18:22:14.800Z,07a8f7b72527bbcc875911457beb41661332a38b,2d93b4d9-0d60-4bee-9106-d7b08a411386
DR-4768-OR,4768,OR,DR,2024-04-13T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-10T00:00:00.000Z,2024-01-22T00:00:00.000Z,,False,41,065,99065,Wasco (County),24023,,2024020701,10,"2,5,M",2024-08-27T18:22:14.800Z,6a3315963b3625fb982034f2e0f350ca5d6ef716,c5731c9b-8c79-42f4-89a5-5e95f59b02ce
DR-4768-OR,4768,OR,DR,2024-04-13T00:00:00.000Z,2024,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",False,False,True,True,2024-01-10T00:00:00.000Z,2024-01-22T00:00:00.000Z,,False,41,071,99071,Yamhill (County),24023,,2024020701,10,"2,5,M",2024-08-27T18:22:14.800Z,54d7d84738be4c1067178fd52ecc24e82c512f01,ef1d0b66-f136-4a22-9d5c-9dd89d065c80
DR-4766-RI,4766,RI,DR,2024-03-20T00:00:00.000Z,2024,Severe Storm,SEVERE STORMS AND FLOODING,False,False,True,True,2024-01-09T00:00:00.000Z,2024-01-13T00:00:00.000Z,,False,44,005,99005,"Newport (County)(in PMSA 2480,6480)",24021,2024-05-20T00:00:00.000Z,2024010901,1,W,2024-08-27T18:22:14.800Z,b23735fd7bee98b081f1e642aa87b2ae9f083e17,898b1ce5-59fd-4c02-8f81-5192c2bd6169
DR-4766-RI,4766,RI,DR,2024-03-20T00:00:00.000Z,2024,Severe Storm,SEVERE STORMS AND FLOODING,True,False,False,True,2024-01-09T00:00:00.000Z,2024-01-13T00:00:00.000Z,,False,44,007,99007,"Providence (County)(in PMSA 6060,6480)",24021,2024-05-20T00:00:00.000Z,2024010901,1,W,2024-08-27T18:22:14.800Z,78336f5d0ef24a5765b801383998463f428299db,95d96d7c-8706-43f6-9990-916bc2d6eff8
DR-4766-RI,4766,RI,DR,2024-03-20T00:00:00.000Z,2024,Severe Storm,SEVERE STORMS AND FLOODING,True,False,True,True,2024-01-09T00:00:00.000Z,2024-01-13T00:00:00.000Z,,False,44,003,99003,Kent (County),24021,2024-05-20T00:00:00.000Z,2024010901,1,W,2024-08-27T18:22:14.800Z,bea48e9e04554cbf726078508b239a3cf7f87d2c,0efbe6f5-c0ea-468e-9212-5e262b4fd560
DR-4766-RI,4766,RI,DR,2024-03-20T00:00:00.000Z,2024,Severe Storm,SEVERE STORMS AND FLOODING,True,False,True,True,2024-01-09T00:00:00.000Z,2024-01-13T00:00:00.000Z,,False,44,009,99009,"Washington (County)(in (P)MSA 5520,6480)",24021,2024-05-20T00:00:00.000Z,2024010901,1,W,2024-08-27T18:22:14.800Z,8ea3bb6bc93fc1a03b26a9126b70c685813e5cb7,ba44e8ab-c854-4b63-abcb-a797d16ca70d
DR-4760-ND,4760,ND,DR,2024-02-15T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,False,False,True,True,2023-12-25T00:00:00.000Z,2023-12-27T00:00:00.000Z,,False,38,003,99003,Barnes (County),24005,,2024012201,8,"2,5",2024-08-27T18:22:14.800Z,d068343096bec37e4f621e2534de19cd6b05f98c,5c7932cc-e7a1-4c7c-85e4-0ad4e8a1400e
DR-4760-ND,4760,ND,DR,2024-02-15T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,False,False,True,True,2023-12-25T00:00:00.000Z,2023-12-27T00:00:00.000Z,,False,38,017,99017,Cass (County),24005,,2024012201,8,"2,5",2024-08-27T18:22:14.800Z,4b47a1d3ad6636a9c80ca34ba45f793bc42293f2,50841571-4a0a-4bed-b11c-cab25d6a289e
DR-4760-ND,4760,ND,DR,2024-02-15T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,False,False,True,True,2023-12-25T00:00:00.000Z,2023-12-27T00:00:00.000Z,,False,38,021,99021,Dickey (County),24005,,2024012201,8,"2,5",2024-08-27T18:22:14.800Z,787f300151cdbb80a5a0d4ccda087cb8d44c3da1,87947d5a-68a6-4cae-90f4-a5d7f27ebc23
DR-4760-ND,4760,ND,DR,2024-02-15T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,False,False,True,True,2023-12-25T00:00:00.000Z,2023-12-27T00:00:00.000Z,,False,38,037,99037,Grant (County),24005,,2024012201,8,"2,5",2024-08-27T18:22:14.800Z,97456b95cc49e6c9a06f10426f26c5f9a38b2da4,7abfad6a-4793-4df3-bb09-00484e51e69e
DR-4760-ND,4760,ND,DR,2024-02-15T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,False,False,True,True,2023-12-25T00:00:00.000Z,2023-12-27T00:00:00.000Z,,False,38,045,99045,LaMoure (County),24005,,2024012201,8,"2,5",2024-08-27T18:22:14.800Z,331f4c7479867f95e2dca21f1993ba3d53b860db,a4b85e0f-fc74-4032-9a7c-a09c71363c1b
DR-4760-ND,4760,ND,DR,2024-02-15T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,False,False,True,True,2023-12-25T00:00:00.000Z,2023-12-27T00:00:00.000Z,,False,38,047,99047,Logan (County),24005,,2024012201,8,"2,5",2024-08-27T18:22:14.800Z,59deb027db91d8e58190bba3e65fcc30b66514cd,74c86bbb-1a35-460d-8208-6c8e4a156496
DR-4760-ND,4760,ND,DR,2024-02-15T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,False,False,True,True,2023-12-25T00:00:00.000Z,2023-12-27T00:00:00.000Z,,False,38,051,99051,McIntosh (County),24005,,2024012201,8,"2,5",2024-08-27T18:22:14.800Z,76077d9c0f175121251ac24156e031c4854609c1,089c8886-b442-48f1-b76a-e202d92a84b0
DR-4760-ND,4760,ND,DR,2024-02-15T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,False,False,True,True,2023-12-25T00:00:00.000Z,2023-12-27T00:00:00.000Z,,False,38,073,99073,Ransom (County),24005,,2024012201,8,"2,5",2024-08-27T18:22:14.800Z,76eb4c5934d046f89ea27c27e8b3f00b96baa641,b01126fd-0b15-456d-977e-e3e83ccb6086
DR-4760-ND,4760,ND,DR,2024-02-15T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,False,False,True,True,2023-12-25T00:00:00.000Z,2023-12-27T00:00:00.000Z,,False,38,077,99077,Richland (County),24005,,2024012201,8,"2,5",2024-08-27T18:22:14.800Z,a8025b34def5a1170df2dddf7960844a09aea196,ea742812-640b-41c5-9e2c-f0aedcdc383b
DR-4760-ND,4760,ND,DR,2024-02-15T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,False,False,True,True,2023-12-25T00:00:00.000Z,2023-12-27T00:00:00.000Z,,False,38,081,99081,Sargent (County),24005,,2024012201,8,"2,5",2024-08-27T18:22:14.800Z,0fb1b95a30994c816f2b6edd9ddffdae68d42540,492b0779-c266-46f5-9b7a-a486b6fdac7a
